"","race.id","horse.ref","age","sireSR","trainerSR","daysLTO","position1","position2","position3","finpos","win","sp","entire","gelding","blinkers","visor","cheekpieces","tonguetie"
"7295",856,3,8,0,3.2,21,"0","0","0",6,"no",20,0,1,0,0,0,0
"7296",856,4,4,11.3,8.9,8,"0","0","0",11,"no",12,0,1,0,0,0,0
"7297",856,5,4,6.7,6.6,33,"0","0","0",3,"no",25,0,0,0,0,0,0
"7298",856,6,6,6.3,5.5,176,"0","0","2",2,"no",12,0,0,0,0,1,0
"7299",856,7,7,7.3,6.3,35,"0","3","0",15,"no",33,0,0,0,0,0,0
"7300",856,8,4,8.4,7,217,"0","0","3",9,"no",28,0,1,0,0,0,0
"7301",856,9,4,0,4.8,8,"2","0","0",1,"yes",8,1,0,0,0,0,0
"7302",856,10,4,9.8,9.6,261,"4","0","0",14,"no",25,0,1,0,0,0,0
"7303",856,11,4,8.7,17.8,187,"0","2","0",8,"no",4.5,1,0,0,0,0,0
"7304",856,12,4,7.4,4.9,8,"4","0","0",12,"no",10,1,0,0,0,0,0
"7305",856,13,4,7.3,7.4,38,"3","0","0",13,"no",25,0,0,0,0,0,0
"7306",856,14,4,8.7,8.2,61,"0","4","0",10,"no",14,1,0,0,0,1,0
"7307",856,15,4,14.9,8.7,8,"3","0","0",7,"no",8,0,1,0,0,0,0
"7308",857,1,5,9.1,8.9,189,"0","1","4",8,"no",14,0,0,0,0,0,0
"7309",857,2,4,5.4,0,204,"0","4","2",4,"no",16,0,0,0,0,0,0
"7310",857,3,4,5.5,10.1,17,"0","0","0",2,"no",4.5,0,0,0,0,0,0
"7311",857,4,3,9.4,12.3,212,"0","0","0",7,"no",14,0,0,0,0,0,0
"7312",857,5,3,7.2,10.6,27,"0","0","0",5,"no",8,0,0,0,0,0,0
"7313",857,6,3,9.4,11.7,26,"0","0","4",10,"no",16,0,0,0,0,0,0
"7314",857,7,3,11.1,10.3,6,"2","0","2",1,"yes",2.75,0,0,0,0,0,0
"7315",857,8,4,2.5,2.8,7,"0","0","0",9,"no",33,0,0,1,0,0,0
"7316",857,9,3,13.2,13.8,27,"0","3","0",3,"no",3.5,0,0,0,0,0,0
"7317",857,10,3,8.3,12.6,222,"0","0","0",6,"no",12,0,0,0,0,0,0
"7318",857,11,6,8.7,9.4,12,"0","0","0",12,"no",80,0,0,0,0,0,0
"7329",859,1,3,9.8,8.8,4,"1","3","0",16,"no",7.5,0,1,0,0,0,0
"7330",859,2,3,8.7,8.5,196,"0","0","0",2,"no",2.75,0,1,0,0,0,0
"7331",859,3,3,4.8,6.3,200,"0","0","0",7,"no",33,0,1,0,0,0,0
"7332",859,4,3,9.4,11.7,209,"0","0","0",5,"no",9,0,1,0,0,0,0
"7333",859,5,3,10.7,11,7,"3","3","0",1,"yes",3,1,0,0,0,0,0
"7334",859,6,3,9.5,10.8,21,"0","4","3",4,"no",10,0,0,0,0,0,0
"7335",859,7,3,9.4,0.8,26,"0","0","3",3,"no",25,1,0,0,0,0,0
"7336",859,8,3,7,4.8,51,"0","0","2",11,"no",22,0,1,1,0,0,0
"7337",859,9,3,6.3,3.8,16,"0","0","0",6,"no",33,1,0,0,0,1,0
"7338",859,10,3,10.6,0,17,"0","4","0",8,"no",25,0,1,0,0,0,0
"7339",859,11,3,7.1,10.6,9,"4","0","0",10,"no",8,1,0,0,0,0,0
"7340",859,12,3,13.2,4.9,212,"0","0","0",17,"no",66,0,1,0,0,0,0
"7341",859,13,3,8.7,8.2,222,"0","0","4",14,"no",100,1,0,0,0,0,0
"7342",859,14,3,8.2,4.8,35,"0","3","0",12,"no",50,0,1,1,0,0,0
"7343",859,15,3,13,8.1,209,"0","0","0",13,"no",18,0,1,0,0,0,0
"7344",859,16,3,7.5,8.9,13,"0","4","0",9,"no",20,0,0,0,0,0,0
"7345",860,1,3,9.4,9.5,14,"3","0","0",1,"yes",5.5,1,0,0,0,0,0
"7346",860,2,3,6.3,7.6,14,"1","0","0",6,"no",12,0,1,0,0,0,0
"7347",860,3,3,13.2,11.9,13,"0","0","2",3,"no",14,0,1,0,0,0,0
"7348",860,4,3,10.6,9.4,13,"3","0","0",2,"no",2.5,1,0,0,0,0,0
"7349",860,5,3,8.7,14,5,"2","0","0",5,"no",3,1,0,0,0,0,0
"7350",860,6,3,10.8,11,13,"1","0","0",8,"no",12,1,0,0,0,0,0
"7351",860,7,3,10.6,12.2,180,"0","0","0",4,"no",20,0,1,0,0,0,0
"7352",860,8,3,11.9,11.1,137,"0","0","0",9,"no",8,1,0,0,0,0,0
"7353",860,9,3,4.8,0,68,"4","0","0",11,"no",33,0,0,0,0,0,0
"7354",860,10,3,11.2,11.7,16,"0","0","4",7,"no",9,0,0,0,0,0,0
"7355",860,11,3,5.5,3.7,173,"0","0","0",10,"no",100,1,0,1,0,0,0
"7356",861,1,4,33.3,8.6,184,"0","2","4",9,"no",9,0,1,0,0,0,0
"7357",861,2,5,13.6,0,25,"0","0","0",6,"no",14,0,1,0,0,0,0
"7358",861,3,4,8.9,14.2,188,"0","0","0",8,"no",5.5,0,0,0,0,0,0
"7359",861,4,6,7,6.8,61,"4","4","0",3,"no",5,0,1,0,0,0,0
"7360",861,5,4,3.5,8.3,21,"0","0","0",1,"yes",7,0,0,0,0,0,0
"7361",861,6,5,6.1,7,19,"4","4","0",2,"no",7,0,1,0,0,0,0
"7362",861,7,5,7.5,8.1,14,"0","0","4",5,"no",5,0,1,0,0,0,0
"7363",861,8,7,5.5,7.1,9,"0","3","2",7,"no",5,0,1,0,0,0,0
"7364",861,9,5,3,4.2,26,"0","2","0",4,"no",16,0,1,1,0,0,0
"7365",862,1,7,10.9,8.2,13,"0","0","0",3,"no",3.33,1,0,0,0,0,0
"7366",862,2,5,15.9,11.1,16,"0","0","0",2,"no",2.25,0,1,0,0,0,0
"7367",862,3,6,8.7,6.5,45,"4","2","1",5,"no",7.5,0,1,0,0,0,0
"7368",862,4,4,14.8,12.6,16,"0","0","4",1,"yes",4,0,1,0,0,0,0
"7369",862,5,6,8.3,7.1,23,"4","0","3",4,"no",7.5,1,0,0,0,0,0
"7370",862,6,4,12.6,8.8,87,"3","0","0",7,"no",14,0,1,0,0,0,0
"7371",862,7,5,8.1,12.4,71,"0","0","0",6,"no",16,0,1,0,0,1,0
"7372",862,8,6,9.3,10,275,"0","0","0",8,"no",16,0,1,0,0,0,0
"7378",865,1,6,10.4,12.3,18,"1","3","4",1,"yes",2,0,1,0,0,0,0
"7379",865,2,4,13.3,14.9,10,"3","1","0",7,"no",3.5,0,1,0,0,1,0
"7380",865,3,9,11.1,10.6,37,"0","0","2",4,"no",6.5,0,1,0,0,0,0
"7381",865,4,4,8.6,8.5,325,"0","0","0",10,"no",28,0,1,0,0,0,0
"7382",865,5,4,8.3,8,18,"0","4","0",5,"no",8,0,0,0,0,0,0
"7383",865,6,4,8.7,13.9,248,"0","3","3",2,"no",8.5,0,1,0,0,0,0
"7384",865,7,7,8.8,9.9,11,"1","0","2",3,"no",10,0,1,0,0,0,0
"7385",865,8,9,6.5,6.7,18,"0","0","0",6,"no",11,0,1,0,0,0,0
"7386",865,9,8,11.3,6.5,85,"0","0","0",8,"no",100,0,1,0,1,0,0
"7387",866,1,8,9.1,8.9,22,"0","3","0",1,"yes",12,0,1,0,0,0,0
"7388",866,2,11,10.4,8.5,34,"0","3","4",2,"no",20,0,1,0,0,1,0
"7389",866,3,7,6,19.6,19,"1","1","1",4,"no",2.75,0,0,0,0,0,0
"7390",866,4,5,8.6,12.8,52,"0","0","2",6,"no",10,0,0,1,0,0,0
"7391",866,5,7,14.3,3.1,11,"0","0","3",3,"no",40,0,1,0,0,0,0
"7392",866,6,6,10.1,14.3,90,"0","0","0",8,"no",2.75,0,1,0,0,0,0
"7393",866,7,6,6.3,8.7,69,"0","0","0",12,"no",50,0,1,0,0,0,0
"7394",866,8,8,8.7,9.9,31,"0","0","0",10,"no",12,0,1,0,0,1,0
"7395",866,9,4,9.4,23.5,29,"3","0","0",7,"no",9,1,0,0,0,0,0
"7396",866,10,6,19.3,8.8,199,"0","0","2",9,"no",14,0,1,0,0,0,0
"7397",866,11,6,8.6,1.6,146,"4","4","0",11,"no",40,0,1,0,0,0,0
"7398",866,12,4,8.7,9.4,14,"2","0","4",13,"no",6,0,1,1,0,0,0
"7399",867,1,4,12.5,3.1,137,"0","4","2",13,"no",33,0,0,0,0,0,0
"7400",867,2,5,11.1,4.9,223,"0","2","0",9,"no",11,0,1,0,0,0,0
"7401",867,3,4,11.3,6.5,18,"0","0","0",7,"no",7,0,1,0,0,0,0
"7402",867,4,9,8.6,6.6,17,"1","2","2",3,"no",7.5,0,1,0,0,0,0
"7403",867,5,4,9.1,9.9,32,"0","2","0",6,"no",8.5,0,1,0,0,0,0
"7404",867,6,9,8.6,11,32,"0","0","4",5,"no",6,0,1,0,0,0,0
"7405",867,7,7,5,10.2,179,"0","0","1",10,"no",25,0,0,0,0,0,0
"7406",867,8,5,7.1,8.7,10,"0","0","0",2,"no",14,0,0,0,0,0,0
"7407",867,9,4,8.3,7.9,19,"0","0","0",8,"no",8,0,1,0,0,0,0
"7408",867,10,6,4.9,6.3,29,"0","0","0",11,"no",20,0,1,0,1,0,0
"7409",867,11,4,10.4,9.2,17,"2","0","3",1,"yes",3.5,0,1,1,0,0,0
"7410",867,12,5,7.4,8.8,13,"0","1","0",4,"no",12,0,0,0,0,0,0
"7411",867,13,7,8,3.8,199,"0","0","0",12,"no",33,0,0,0,0,0,0
"7412",868,1,3,9.3,9.2,233,"4","0","0",4,"no",5.5,0,1,0,0,0,0
"7413",868,2,3,14.8,12.6,186,"0","0","0",12,"no",2.25,1,0,0,0,0,0
"7414",868,3,3,5,2.1,27,"0","0","0",15,"no",33,0,0,0,0,0,0
"7415",868,4,3,12.5,6.9,11,"4","4","0",7,"no",12,0,0,0,0,0,0
"7416",868,5,3,8,8.7,99,"2","4","0",10,"no",12,0,0,0,0,0,0
"7417",868,6,3,10.6,10,211,"0","0","0",8,"no",6.5,0,0,0,0,0,0
"7418",868,7,3,4.9,6.3,11,"2","3","0",3,"no",10,0,0,0,0,0,0
"7419",868,8,3,10.3,6.9,55,"0","1","0",1,"yes",18,0,0,0,0,1,0
"7420",868,9,3,4.8,13.6,8,"3","0","3",2,"no",7.5,0,1,0,0,0,0
"7421",868,10,3,5.4,9.9,164,"0","0","0",9,"no",28,0,0,0,0,0,0
"7422",868,11,3,9.5,10.8,233,"0","0","0",14,"no",16,0,0,0,0,0,0
"7423",868,12,3,6.7,3.5,12,"0","0","0",11,"no",50,0,0,0,0,0,0
"7424",868,13,3,8.1,5.6,14,"4","0","0",6,"no",16,0,0,1,0,0,0
"7425",868,14,3,9.8,5.6,285,"0","0","0",13,"no",80,0,0,0,0,0,0
"7426",868,15,3,11.3,4.6,14,"0","0","0",5,"no",50,0,0,0,0,0,0
"7427",869,1,4,9.3,10.3,201,"2","1","3",11,"no",8,0,0,0,0,0,0
"7428",869,2,4,6.3,7.6,5,"1","0","4",4,"no",4,0,1,0,0,0,0
"7429",869,3,4,7.3,9.3,10,"0","0","0",8,"no",40,0,0,0,0,0,0
"7430",869,4,4,10.1,8.9,31,"2","3","2",10,"no",9,0,1,0,0,0,0
"7431",869,5,6,7.3,7.4,18,"0","0","2",7,"no",11,0,1,0,0,0,0
"7432",869,6,6,8.1,8.9,27,"0","3","0",6,"no",5.5,0,0,0,0,0,0
"7433",869,7,9,3.6,3.1,26,"0","0","0",9,"no",11,0,1,0,0,0,0
"7434",869,8,4,0,5.4,193,"0","0","0",12,"no",25,0,0,0,0,0,0
"7435",869,9,5,11.2,10,26,"0","1","1",1,"yes",5,0,1,0,1,0,0
"7436",869,10,6,8,5.5,52,"0","2","0",2,"no",18,0,1,0,0,0,0
"7437",869,11,5,9.7,6,48,"0","2","2",5,"no",5.5,0,1,0,0,0,0
"7438",869,12,4,4.8,6,8,"0","0","0",3,"no",50,0,1,0,0,0,0
"7439",869,13,4,9.9,0,647,"0","0","0",13,"no",50,0,1,0,0,0,0
"7440",870,1,3,12.6,19.9,13,"0","1","2",3,"no",8,0,1,0,0,0,0
"7441",870,2,3,10.6,12.1,18,"0","1","0",2,"no",3.5,1,0,0,0,0,0
"7442",870,3,3,14.8,12.6,13,"2","0","0",5,"no",1.37,1,0,0,0,0,0
"7443",870,4,3,9.5,10.8,40,"0","3","0",7,"no",25,0,0,0,0,0,0
"7444",870,5,3,9.7,10.6,13,"0","0","0",8,"no",6,0,1,0,0,1,0
"7445",870,6,3,11.2,11.9,177,"1","0","0",1,"yes",8,0,1,0,0,0,0
"7446",870,7,3,6.7,10.8,13,"0","0","4",6,"no",20,0,0,0,0,0,0
"7447",870,8,3,4.8,9.4,88,"3","3","3",4,"no",18,0,1,0,0,0,0
"7448",871,1,5,13.6,5.6,11,"0","0","0",7,"no",10,0,1,0,0,0,0
"7449",871,2,4,7.9,8.7,164,"0","0","4",9,"no",9,0,1,0,0,1,0
"7450",871,3,6,7.3,9.2,202,"0","3","0",11,"no",9,0,1,1,0,0,0
"7451",871,4,7,10.3,8.5,159,"0","0","0",5,"no",7.5,0,1,0,0,0,0
"7452",871,5,5,8.1,8.5,12,"1","0","3",3,"no",3.5,0,1,0,0,0,0
"7453",871,6,10,10.6,4.6,162,"0","0","0",2,"no",14,0,1,0,0,0,0
"7454",871,7,6,3.6,6.7,217,"0","0","0",1,"yes",10,0,1,0,0,0,0
"7455",871,8,4,9.3,10.3,344,"0","0","0",12,"no",20,0,0,0,0,0,0
"7456",871,9,4,12.6,8.9,20,"3","0","0",4,"no",6,0,1,0,0,0,0
"7457",871,10,6,5.5,11.5,176,"0","1","0",10,"no",8,0,0,0,0,0,0
"7458",871,11,7,9.7,5.9,29,"0","2","0",6,"no",12,0,1,0,0,1,0
"7459",871,12,4,9.9,7.4,181,"0","0","0",14,"no",28,0,1,0,0,0,0
"7460",871,13,8,4.8,6.3,43,"0","0","0",8,"no",50,0,0,0,0,0,0
"7461",871,14,4,4.8,6.3,84,"0","0","0",13,"no",40,0,1,0,0,0,0
"7462",872,1,5,5.5,0,225,"0","0","0",8,"no",33,0,1,0,0,0,0
"7463",872,2,4,7,6.2,19,"0","1","0",1,"yes",5,0,1,0,0,0,0
"7464",872,3,7,10.3,8.2,192,"0","0","0",9,"no",25,0,1,0,1,0,1
"7465",872,4,6,4.9,6.3,8,"3","0","3",3,"no",5,0,1,0,1,0,0
"7466",872,5,6,4,8.7,8,"2","0","2",5,"no",2.75,0,1,0,0,1,0
"7467",872,6,7,10.1,6.4,22,"0","0","2",4,"no",7,0,1,0,0,0,0
"7468",872,7,6,6.5,8.6,8,"1","0","4",6,"no",12,0,1,0,0,0,0
"7469",872,8,4,12.2,9.4,8,"2","2","1",2,"no",5.5,0,1,1,0,0,0
"7470",872,9,8,14,6.2,72,"3","2","2",7,"no",6,0,1,0,0,0,0
"7471",873,1,5,14,5.8,37,"0","0","4",4,"no",2.75,0,0,0,0,0,0
"7472",873,2,4,11,10.6,14,"3","4","2",2,"no",1.75,0,0,0,0,0,0
"7473",873,3,4,9.9,8.7,8,"1","4","0",1,"yes",5.5,0,0,0,0,0,0
"7474",873,4,4,8.9,11,228,"0","0","0",3,"no",10,0,0,0,0,0,0
"7475",873,5,4,10.3,11,18,"3","0","0",7,"no",3.5,0,0,0,0,0,0
"7476",873,6,4,2.9,2.7,29,"0","0","0",5,"no",200,0,0,0,0,0,0
"7477",874,1,7,10.7,9,13,"0","0","1",4,"no",2.5,0,1,0,0,0,0
"7478",874,2,4,10.6,12.2,112,"4","4","0",2,"no",2.5,0,1,0,0,0,0
"7479",874,3,5,8.7,9.4,45,"4","0","0",6,"no",7,0,1,0,0,0,0
"7480",874,4,8,7.1,10.6,17,"1","0","3",7,"no",8,0,1,0,0,0,0
"7481",874,5,4,8.2,10.1,189,"0","4","4",3,"no",9,0,1,0,0,0,0
"7482",874,6,5,13.2,13.8,105,"0","2","2",1,"yes",6,0,1,0,0,0,0
"7483",874,7,4,12.2,1.6,12,"0","1","0",5,"no",9,0,1,0,0,1,0
"7484",875,1,5,6.1,11.4,22,"0","0","0",5,"no",5.5,0,1,0,0,0,0
"7485",875,2,4,3.1,7.7,34,"0","4","0",9,"no",16,0,1,0,0,0,0
"7486",875,3,5,11.2,8.7,12,"0","0","1",6,"no",7.5,0,1,0,0,1,0
"7487",875,4,5,10.7,6.5,46,"0","0","0",2,"no",12,0,1,1,0,0,0
"7488",875,5,4,5.3,7.7,22,"0","0","0",14,"no",20,0,0,1,0,0,0
"7489",875,6,6,10.3,3.6,39,"0","2","2",12,"no",12,0,0,0,0,0,1
"7490",875,7,4,5.7,5.8,63,"0","0","0",11,"no",40,0,0,0,0,0,0
"7491",875,8,6,7.4,5.5,14,"0","3","2",7,"no",4.5,0,1,0,1,0,0
"7492",875,9,4,12.2,7.1,9,"0","4","4",3,"no",16,0,0,1,0,0,0
"7493",875,10,5,5,7.4,12,"0","0","0",8,"no",16,0,0,0,0,0,0
"7494",875,11,4,10.1,4.6,11,"0","0","3",13,"no",14,1,0,0,0,0,0
"7495",875,12,8,8.3,5.5,36,"0","4","0",1,"yes",11,0,1,0,1,0,0
"7496",875,13,8,4.3,8.4,63,"0","3","0",4,"no",20,0,1,0,0,0,0
"7497",875,14,5,14,8.5,55,"2","0","3",10,"no",4,0,0,0,0,0,0
"7498",876,1,6,17.7,7.6,243,"0","0","0",11,"no",20,0,1,0,0,0,0
"7499",876,2,6,13.5,11.9,15,"0","1","4",5,"no",7,0,1,0,0,0,0
"7500",876,3,4,11.9,13.8,19,"0","2","0",7,"no",4.5,0,1,0,0,0,0
"7501",876,4,6,10.6,13.1,9,"0","0","0",9,"no",7,0,1,0,0,0,0
"7502",876,5,5,10.4,0.8,14,"3","0","0",12,"no",20,0,1,1,0,0,0
"7503",876,6,4,6.7,10.8,15,"0","3","4",8,"no",6,1,0,0,0,0,0
"7504",876,7,5,10.8,6.7,5,"0","1","0",10,"no",50,0,1,0,0,0,0
"7505",876,8,4,13.1,16,15,"0","0","4",3,"no",18,1,0,0,0,0,0
"7506",876,9,5,8.9,7.4,213,"0","0","0",1,"yes",25,0,1,0,0,0,0
"7507",876,10,4,15.9,21.4,212,"3","3","1",2,"no",2.75,0,1,0,0,0,0
"7508",876,11,4,10.3,11,26,"0","0","0",4,"no",14,0,1,0,0,0,0
"7509",876,12,5,15.8,22.2,16,"4","4","0",6,"no",10,1,0,0,0,0,0
"7524",880,1,5,8.7,8.2,22,"2","4","2",3,"no",4.5,0,1,0,0,1,0
"7525",880,2,4,10.6,12.2,22,"1","0","4",2,"no",5.5,0,1,0,0,0,0
"7526",880,3,5,14.9,12.7,23,"4","0","1",5,"no",2.25,0,0,0,0,0,0
"7527",880,4,6,15.3,8.6,24,"0","0","0",6,"no",12,0,1,0,1,0,0
"7528",880,5,4,7.5,6.5,17,"0","1","0",1,"yes",2.5,0,1,0,0,0,0
"7529",880,6,6,4.8,10.3,16,"0","0","3",4,"no",14,0,1,0,0,0,0
"7530",881,1,3,9.5,10.7,20,"0","0","0",4,"no",6,0,0,0,0,0,0
"7531",881,2,3,7.9,6.6,223,"0","1","3",8,"no",33,0,0,0,0,0,0
"7532",881,3,3,11.2,11,15,"2","1","2",1,"yes",3.5,0,0,0,0,0,0
"7533",881,4,3,8,7,36,"4","0","1",6,"no",11,0,0,0,0,0,0
"7534",881,5,3,10.6,10,269,"3","0","1",9,"no",12,0,0,0,0,0,0
"7535",881,6,3,8.2,15.3,258,"4","3","2",3,"no",10,0,0,0,0,0,0
"7536",881,7,3,14.9,12.6,43,"2","0","4",2,"no",4,0,0,0,0,0,0
"7537",881,8,3,11,10.6,189,"1","4","4",7,"no",5,0,0,0,0,0,0
"7538",882,1,4,15.3,8.2,213,"0","0","0",7,"no",12,0,1,0,0,0,0
"7539",882,2,4,14.9,12.6,7,"2","4","4",1,"yes",3,1,0,0,0,0,0
"7540",882,3,4,6.3,6,19,"0","0","2",9,"no",10,1,0,0,0,0,1
"7541",882,4,4,10.5,7,12,"0","2","0",4,"no",8,0,1,0,0,0,1
"7542",882,5,9,8.7,8.5,18,"0","0","3",8,"no",14,0,1,0,0,0,0
"7543",882,6,4,2.6,8.9,161,"3","0","0",2,"no",9,0,1,0,0,0,0
"7544",882,7,4,9.9,6.6,232,"0","1","0",10,"no",25,0,0,0,0,0,0
"7545",882,8,4,7.6,11.1,245,"0","3","1",5,"no",10,0,0,0,0,0,0
"7546",882,9,4,13.2,9.2,18,"4","0","3",3,"no",10,1,0,0,0,0,0
"7547",882,10,4,7.9,8.8,16,"2","2","2",6,"no",3,0,1,0,0,0,0
"7548",883,1,6,2.6,8.9,176,"0","0","0",4,"no",7.5,0,1,0,0,0,0
"7549",883,2,8,7.6,9,8,"4","3","2",7,"no",4.5,0,1,0,0,0,0
"7550",883,3,4,8.7,6.5,29,"0","2","4",1,"yes",7.5,1,0,0,0,0,0
"7551",883,4,4,8.7,7.6,29,"0","1","2",6,"no",5.5,0,1,0,0,0,0
"7552",883,5,5,8.1,11.5,17,"0","4","3",2,"no",2.75,0,1,0,0,0,0
"7553",883,6,7,7.3,7,111,"0","4","2",3,"no",16,0,1,0,0,0,0
"7554",883,7,4,20,6.6,43,"0","0","3",5,"no",10,0,1,0,0,0,0
"7555",883,8,5,7.7,6.4,22,"3","1","2",8,"no",8,0,1,0,0,0,0
"7556",884,1,3,9.3,11.7,9,"1","2","3",1,"yes",3.5,0,0,0,0,0,0
"7557",884,2,3,13.6,12.5,13,"0","0","0",12,"no",33,0,1,0,0,0,0
"7558",884,3,3,9.4,6.9,154,"0","2","0",8,"no",50,0,0,0,0,0,0
"7559",884,4,3,10.2,11.7,16,"2","4","0",2,"no",5.5,0,0,0,0,0,0
"7560",884,5,3,8.1,11.5,16,"2","2","4",3,"no",3.33,1,0,0,0,0,0
"7561",884,6,3,8.7,8.1,13,"0","2","1",7,"no",20,0,1,0,0,0,0
"7562",884,7,3,7.3,10.7,5,"2","3","1",6,"no",10,0,1,0,0,0,0
"7563",884,8,3,7.6,11.1,24,"2","0","4",4,"no",9,0,0,0,0,0,0
"7564",884,9,3,8.7,9.7,223,"0","3","1",5,"no",25,0,0,0,0,0,0
"7565",884,10,3,7.9,6.7,10,"0","2","4",11,"no",25,0,1,0,0,0,0
"7566",884,11,3,9.3,12.1,28,"4","0","3",10,"no",6,0,1,0,0,0,0
"7567",885,1,4,9.3,5.8,19,"0","3","2",1,"yes",14,0,1,0,0,0,0
"7568",885,2,5,15.3,6.6,228,"0","0","0",5,"no",4.5,0,1,0,0,0,0
"7569",885,3,8,5.4,9.1,14,"2","0","2",8,"no",12,0,1,1,0,0,1
"7570",885,4,6,10.2,15.2,37,"3","0","0",9,"no",6.5,0,1,0,0,1,0
"7571",885,5,5,7.6,9.1,19,"0","4","3",3,"no",16,0,0,0,1,0,0
"7572",885,6,4,9.3,8.6,171,"0","2","2",4,"no",5,0,1,0,0,0,0
"7573",885,7,6,14.9,11.7,29,"0","0","0",6,"no",3,0,1,0,0,0,0
"7574",885,8,10,8.7,8.4,21,"3","2","2",2,"no",8,0,1,0,0,0,0
"7575",885,9,9,16.7,8.8,524,"2","0","0",7,"no",9,0,1,0,0,0,0
"7576",886,1,4,10.3,12.6,163,"1","3","0",3,"no",4,0,0,0,0,0,0
"7577",886,2,4,13.5,12.6,7,"0","0","1",2,"no",3.5,0,0,0,0,0,0
"7578",886,3,4,11.2,8.9,6,"0","0","0",1,"yes",9,0,0,0,0,0,0
"7579",886,4,4,11.1,14.2,14,"2","0","2",5,"no",2.75,0,0,0,0,0,0
"7580",886,5,4,9.8,10.6,19,"0","0","2",4,"no",3,0,0,0,1,0,1
"7581",887,1,4,15.5,20,77,"3","0","1",12,"no",7,1,0,0,0,0,0
"7582",887,2,4,10.6,8.9,32,"0","1","3",13,"no",14,0,1,0,0,0,0
"7583",887,3,4,17.6,11,34,"1","1","3",1,"yes",3.5,1,0,0,0,0,0
"7584",887,4,4,19.4,11.8,13,"1","0","2",6,"no",11,0,1,0,0,0,0
"7585",887,5,4,14,12.3,6,"1","0","0",7,"no",5,0,1,0,0,0,1
"7586",887,6,8,11.3,10.9,6,"0","0","0",4,"no",25,1,0,0,0,0,0
"7587",887,7,4,9.4,10.9,27,"0","0","0",3,"no",7,0,1,0,0,0,0
"7588",887,8,5,7.3,13,11,"0","0","0",8,"no",6,0,1,0,0,0,0
"7589",887,9,4,11.2,6.7,2,"0","0","0",5,"no",50,0,1,0,0,0,0
"7590",887,10,5,13.2,5.3,2,"0","0","4",14,"no",25,0,1,1,0,0,0
"7591",887,11,4,12.2,16,7,"0","0","0",2,"no",14,0,1,0,0,0,0
"7592",887,12,4,9.7,9.1,9,"0","0","1",11,"no",40,0,1,0,0,0,0
"7593",888,1,3,15.7,12.3,23,"0","0","1",10,"no",16,1,0,0,0,0,0
"7594",888,2,3,13.5,18.4,23,"0","1","1",5,"no",5,0,1,0,0,0,0
"7595",888,3,3,10.5,8.3,14,"2","4","1",2,"no",4,1,0,0,0,0,0
"7596",888,4,3,7.3,9.6,36,"1","3","0",6,"no",25,1,0,0,0,0,1
"7597",888,5,3,8.5,10.9,13,"0","3","3",7,"no",7,0,1,0,0,0,0
"7598",888,6,3,10.6,5.2,20,"2","2","0",8,"no",8,1,0,0,0,0,0
"7599",888,7,3,15.4,19,41,"3","2","3",9,"no",40,1,0,0,0,0,0
"7600",888,8,3,11.2,8.2,254,"1","4","2",1,"yes",3.5,0,1,0,0,0,0
"7601",888,9,3,10.8,13.9,144,"4","2","0",4,"no",16,1,0,0,0,0,0
"7602",889,1,3,15.3,20.4,210,"0","0","4",9,"no",1,0,1,0,0,0,0
"7603",889,2,3,9.5,10.7,18,"0","4","0",6,"no",22,0,1,0,0,0,0
"7604",889,3,3,4,6.5,9,"0","1","2",3,"no",12,0,0,0,1,0,0
"7605",889,4,3,12.5,11.8,13,"0","0","1",4,"no",11,0,1,0,0,0,0
"7606",889,5,3,7.1,8.4,268,"0","0","4",7,"no",22,0,1,0,0,0,0
"7607",889,6,3,12.2,16,18,"3","2","0",5,"no",9,0,0,0,0,0,0
"7608",889,7,3,7.2,8.5,15,"0","0","0",1,"yes",4,0,1,0,0,0,0
"7609",889,8,3,9.1,12,229,"0","0","0",2,"no",14,0,1,0,0,0,0
"7610",889,9,3,11.3,6.6,26,"0","0","0",8,"no",25,0,1,0,0,0,0
"7611",890,1,6,7.8,9.3,7,"3","2","4",2,"no",2.25,0,1,0,0,0,0
"7612",890,2,4,7.1,5.8,13,"0","0","0",6,"no",10,0,0,0,0,0,0
"7613",890,3,6,7.8,8.6,13,"4","0","4",4,"no",7,0,1,0,0,0,0
"7614",890,4,4,12.2,16,18,"0","0","2",1,"yes",4.5,0,1,0,0,0,0
"7615",890,5,6,10.2,5.5,13,"0","3","0",3,"no",4,0,1,0,0,1,0
"7616",890,6,4,11.2,13.8,9,"4","0","3",5,"no",4,0,1,0,0,0,0
"7617",891,1,6,11.2,10.9,197,"0","0","0",2,"no",3.33,0,1,0,0,0,0
"7618",891,2,4,4,6.5,17,"0","0","0",8,"no",33,0,0,0,0,0,1
"7619",891,3,4,10.2,11,22,"0","0","0",1,"yes",5,0,1,0,0,0,0
"7620",891,4,7,7.8,11.5,5,"0","0","0",7,"no",4.5,0,1,0,0,0,0
"7621",891,5,6,7.1,8.3,280,"2","4","3",5,"no",10,0,1,1,0,0,0
"7622",891,6,6,12.4,11.8,5,"2","1","0",4,"no",3.5,0,1,1,0,0,0
"7623",891,7,9,12.2,3.7,16,"0","0","0",6,"no",33,0,1,0,0,0,0
"7624",891,8,3,9.1,11,8,"1","3","1",3,"no",4,0,0,0,1,0,0
